Old ID,New ID,Promotion,Year,Title
1331577783,WWE-Payback-2017-11862,WWE,2017,Payback (Raw)
1400735683,,WWE,2017,Backlash 2017 pre-show
1401729283,Backlash-2017-11781,WWE,2017,Backlash 2017 (SmackDown)
1451563483,,WWE,2017,Extreme Rules pre-show
1451569383,WWE-Extreme-Rules-2017-11867,WWE,2017,Extreme Rules (Raw)
1501343683,,WWE,2017,Money In The Bank pre-show
1501435583,Money-in-the-Bank-2016-7370,WWE,2017,Money in the Bank (SmackDown)
1579575483,,WWE,2017,Great Balls of Fire pre-show
1579578383,Great-Balls-of-Fire-2017-10034,WWE,2017,Great Balls of Fire (Raw)
1627366883,WWE-Battleground-2017-5721,WWE,2017,Battleground (SmackDown)
1738080783,,WWE,2017,Summerslam 2017 pre-show
1738089083,SummerSlam-2017-10389,WWE,2017,Summerslam 2017
1769459783,,WWE,2017,Mae Young Classic 2017:2
1769459983,,WWE,2017,Mae Young Classic 2017:1
1773350183,,WWE,2017,Mae Young Classic 2017:3
1773350283,,WWE,2017,Mae Young Classic 2017:4
1797003483,,WWE,2017,Mae Young Classic 2017:6
1797031783,,WWE,2017,Mae Young Classic 2017:5
1800561783,,WWE,2017,Mae Young Classic 2017:6
1801298583,,WWE,2017,Mae Young Classic 2017:7
1828134583,,WWE,2017,Mae Young Classic 2017
1843224383,,WWE,2017,No Mercy 2017 pre-show
1849136683,No-Mercy-2017-9565,WWE,2017,No Mercy 2017 (SmackDown)
1860470083,,WWE,2017,Hell in a Cell 2017 pre-show
1860483683,Hell-in-a-Cell-2017-5535,WWE,2017,Hell in a Cell (SmackDown)
1864493983,,WWE,2017,TLC 2017 pre-show
1864495283,TLC-Tables-Ladders-and-Chairs-2017-6670,WWE,2017,TLC - Tables, Ladders and Chairs 2017 (Raw)
1867210483,,WWE,2017,Survivor Series 2017 pre-show
1867592783,Survivor-Series-2017-11863,WWE,2017,Survivor Series 2017
1870047783,,WWE,2017,Clash of Champions 2017 pre-show
1870048783,Clash-of-Champions-2017-11846,WWE,2017,Clash of Champions 2017 (Raw)
1875257183,,WWE,2017,Elimination Chamber pre-show
1872705983,,WWE,2017,SmackDown 2017-12-19
1873176683,,WWE,2018,SmackDown 2018-01-02
1873177483,,WWE,2018,SmackDown 2017-12-26
1873285683,,WWE,2018,Royal Rumble pre-show
1873289283,Royal-Rumble-2018-1784,WWE,2018,Royal Rumble 2018
1873694083,,WWE,2018,205Live 2018-01-30
1874291283,,WWE,2018,SmackDown 2018-01-09
1874302483,,WWE,2018,205Live 2018-02-06
1874857283,,WWE,2018,205Live 2018-02-13
1874862683,,WWE,2018,SmackDown 2018-01-16
1875125983,,WWE,2018,205Live 2018-02-20
1875276583,Elimination-Chamber-2018-1766,WWE,2018,Elimination Chamber 2018 (Raw)
1878443283,,WWE,2018,205Live 2018-02-27
1882246983,,WWE,2018,205Live 2018-03-06
1883208283,,WWE,2018,Fastlane pre-show
1883222983,WWE-Fastlane-2018-1772,WWE,2018,Fastlane (SmackDown)
1886974483,,WWE,2018,205Live 2018-03-13
1891770983,,WWE,2018,205Live 2018-03-20
1907368883,,WWE,2018,Wrestlemania 34 pre-show
1907375883,WrestleMania-34-1775,WWE,2018,WrestleMania XXXIV
1978048883,Greatest-Royal-Rumble-2018-9307,WWE,2018,Greatest Royal Rumble
2003142383,,WWE,2018,Backlash 2018 pre-show
2003143783,Backlash-2018-11892,WWE,2018,Backlash 2018
2154517683,,WWE,2018,Money In The Bank pre-show
2154519283,Money-in-the-Bank-2018-7411,WWE,2018,Money in the Bank
2195713783,2018-WWE-UK-Championship-Tournament-94322,WWE,2018,United Kingdom Championship tournament
2260385383,,WWE,2018,Extreme Rules pre-show
2275864683,WWE-Extreme-Rules-2018-945,WWE,2018,Extreme Rules
2391998483,,WWE,2018,Summerslam 2018 pre-show
2392000983,SummerSlam-2018-11785,WWE,2018,Summerslam 2018
2469692583,,WWE,2018,Mae Young Classic 2018:1
2481924583,,WWE,2018,Mae Young Classic 2018:2
2485743883,,WWE,2018,Hell in a Cell 2018 pre-show
2485744783,Hell-in-a-Cell-2018-5550,WWE,2018,Hell in a Cell
2495252083,,WWE,2018,Mae Young Classic 2018:3
2505207583,,WWE,2018,Mae Young Classic 2018:4
2513360183,,WWE,2018,Mae Young Classic 2018:5
2513365383,WWE-Super-Show-Down-2018-11812,WWE,2018,Super Show-Down
2515390183,,WWE,2018,Mae Young Classic 2018:6
2516594883,,WWE,2018,Mae Young Classic 2018:7
2517604783,,WWE,2018,Mae Young Classic 2018:8
2518405283,,WWE,2018,Evolution
2518422083,,WWE,2018,RAW 2018-10-08
2518498683,,WWE,2018,Crown Jewel pre-show
2518554183,WWE-Crown-Jewel-2018-10258,WWE,2018,WWE Crown Jewel
2518835583,,WWE,2018,SmackDown 2018-10-09
2518962083,,WWE,2018,RAW 2018-10-15
2519303083,,WWE,2018,SmackDown 2018-10-16
2519356583,,WWE,2018,Survivor Series 2018 pre-show
2519716183,Survivor-Series-2018-11868,WWE,2018,Survivor Series 2018
2520998883,,WWE,2018,TLC 2018 pre-show
2521176383,TLC-Tables-Ladders-and-Chairs-2018-6698,WWE,2018,TLC - Tables, Ladders and Chairs 2018
2522323883,,WWE,2019,Royal Rumble pre-show
2522324783,Royal-Rumble-2019-11214,WWE,2019,Royal Rumble 2019
2522729983,,WWE,2019,Elimination Chamber pre-show
2522730883,Elimination-Chamber-2019-11865,WWE,2019,Elimination Chamber 2019
2523402783,,WWE,2019,Fastlane pre-show
2523403683,WWE-Fastlane-2019-10115,WWE,2019,Fastlane
2524135183,,WWE,2019,Wrestlemania 35 pre-show
2524218983,WrestleMania-35-9199,WWE,2019,WrestleMania XXXV
2525057883,,WWE,2019,Money In The Bank pre-show
2525058783,Money-in-the-Bank-2019-9423,WWE,2019,Money in the Bank
2525408283,,WWE,2019,Super ShowDown pre-show
2525408383,WWE-Super-ShowDown-2019-12654,WWE,2019,Super ShowDown
2525612483,,WWE,2019,Stomping Grounds pre-show
2525643083,WWE-Stomping-Grounds-2019-94436,WWE,2019,Stomping Grounds
2525722083,,WWE,2019,Extreme Rules pre-show
2525722983,WWE-Extreme-Rules-2019-95188,WWE,2019,Extreme Rules
